name,time,marks,prerequisites
3671,1,50,2170;749;2570
3672,7,28,2164;13
3673,3,44,80;1340
3674,6,40,2268;1719;2326
3675,8,36,1970;792
3676,5,11,1254;2952
3677,2,22,1028;2850;1113
3678,4,11,2575;1646;2743
3679,6,43,2464;2315;2310;1461
3680,10,36,1932
3681,6,31,1003;1330;187
3682,10,41,1461;1930;987;2181
3683,9,43,1764
3684,8,38,67;2825;312;422
3685,10,29,561;947;1682
3686,5,18,839;1913;1689;2191
3687,5,20,297;420;2789;2246
3688,8,24,555;904
3689,5,33,894;1519;396
3690,3,13,47
3691,5,32,1675;492;1148;2633
3692,3,39,1842;856;382
3693,3,49,969;2505
3694,5,44,1025;2450
3695,3,21,2576;987;180
3696,3,19,1134;2216
3697,2,25,2850;2984
3698,6,12,2005
3699,3,46,886;1686;1354;409
3700,5,38,2387
3701,3,33,2357;1137
3702,9,23,2852
3703,6,12,1461;1852
3704,3,32,672;110;399
3705,8,33,2341;87;2733;1127
3706,3,44,642;959
3707,5,44,734;802;856
3708,1,17,1208;1887
3709,8,35,1841
3710,8,19,550;128
3711,3,30,2965;836
3712,9,10,1227;2812
3713,6,42,2817;259
3714,8,28,651;1940;1548;31
3715,10,28,143;2183
3716,10,19,1721;444
3717,6,38,645
3718,8,17,629;1700
3719,3,12,939;2865
3720,2,45,1090;2923;2130;2273
3721,1,29,2174;2423;2398;1351
3722,10,35,644;2434;2182;2705
3723,8,24,1839;1740;705
3724,2,32,1823;1143;1293
3725,1,30,877;82
3726,4,48,1210;1538
3727,9,47,1904;372;2381
3728,5,24,2844;519
3729,1,22,941;2868;2185;463
3730,9,15,1616;2660;2378
3731,2,38,553;216;2121
3732,7,42,949;517
3733,8,22,207;2082
3734,10,30,2226;303;989;2207
3735,9,48,1389;2150;2201
3736,6,13,1069
3737,3,35,557;730
3738,6,37,2009
3739,6,34,840;572;903;2862
3740,5,10,2121;605;2559
3741,6,32,1729;2952
3742,8,29,328;1318;1887
3743,2,45,1131;1383
3744,8,23,47
3745,8,36,2723;2829;99
3746,3,28,2961;124;342;1320
3747,7,37,2609;2399
3748,10,18,2817
3749,2,48,402;1798
3750,4,19,2207;2652;1521
3751,8,29,2583
3752,6,43,2477;105;2945
3753,10,14,1447;1281
3754,2,34,471;2064
3755,7,10,1196;1068;652
3756,5,50,605
3757,3,36,2360;2211;1952
3758,8,45,2139;313
3759,3,46,1183;2053
3760,3,22,173;1286;1554
3761,5,34,2077;1780
3762,8,45,180;2454
3763,5,12,2711
3764,5,47,1006;1547
3765,9,41,1398;363
3766,4,39,2113;1126
3767,1,11,1659;1547;2306
3768,5,19,1691;611
3769,8,29,2095;933;1317
3770,5,17,200;1499
3771,3,36,697;2362
3772,4,41,171;2263
3773,2,11,2560;1924;217
3774,8,27,984;1680
3775,10,14,2515;2286;1884
3776,10,33,69;2557;2606
3777,10,40,2153;756;515;264
3778,5,37,192
3779,8,50,1604;1035;2165;508
3780,6,17,2167;20;1071;2562
3781,10,42,2636;726;2242
3782,5,11,2041;1019;2112;794
3783,10,20,768;2164
3784,3,13,1637;1096;992
3785,8,30,268;579
3786,6,18,2535;2776;1208
3787,1,20,2136;2340;2642
3788,6,27,2992;1259;1669
3789,6,36,84;994
3790,5,13,2936;534;1508;2958
3791,9,28,2164;1764;876
3792,2,50,1031;336
3793,4,42,167;1598
3794,3,50,2587;1596
3795,10,16,1530;1190
3796,9,20,173;764;1651;938
3797,6,30,1511;1392;2226
3798,5,29,1203;785;2986
3799,2,33,346
3800,10,44,1260;1684
3801,3,32,1190;2101;2358
3802,3,10,2172;2069;92;925
3803,5,43,1508;988;2277
3804,8,33,2124;730;1128
3805,6,36,549;1907
3806,2,20,2855;252;2759
3807,3,23,153;1186;2813
3808,4,42,1193;978;838
3809,9,22,855;1454;795;2155
3810,9,49,1290;2903
3811,9,44,2983;908
3812,7,17,418;368;387;2913
3813,2,39,2155;1910;2954
3814,3,17,506;2229;197;2484
3815,8,11,987;2430;374;2584
3816,5,32,2017;887;551
3817,3,33,1323;924
3818,10,38,1665
3819,6,43,2962;314;343;2506
3820,5,21,2034;1341;1594
3821,2,11,2050
3822,3,24,2263;2950;2148;34
3823,4,19,757
3824,3,29,108;120
3825,3,23,1370;1699;458
3826,7,15,2446;2145;53
3827,2,17,1545;1367
3828,8,11,2878;2037
3829,1,37,1161;2441
3830,2,22,2968;1701
3831,9,12,2543;2785;875;1604
3832,1,47,1416;548
3833,2,40,312;1274;2472;290
3834,1,26,2154;2618;2355;1174
3835,5,14,1197;925
3836,2,10,2170;1955
3837,10,17,108;2402
3838,10,23,1668;797
3839,3,22,2961;645
3840,1,32,2484;2465;2071;605
3841,3,15,1848
3842,10,27,1383;1713
3843,6,32,1045
3844,9,20,2848;2993;1204;532
3845,4,49,1668;175;1502
3846,10,42,1382;973;2016
3847,2,14,1755;1783;189;2127
3848,1,47,477;527;1747
3849,4,43,73;172;790
3850,5,22,226;2130;832;1479
3851,9,20,2488;362
3852,2,10,111;1582;630;2805
3853,9,23,1312;871
3854,6,40,718
3855,3,47,1040;1394;1457
3856,2,38,1760
3857,6,21,751;1786;2343
3858,7,34,2565;1987
3859,9,23,2299;2638
3860,7,24,2544;863;2148;1080
3861,6,17,165;474
3862,8,17,2271;20
3863,9,17,1832;794;1403
3864,8,18,1953;2732
3865,5,33,2165;559;1668;188
3866,1,45,2642;1533
3867,6,15,508;218;419
3868,2,41,1849;2830;2842
3869,5,34,194
3870,10,39,2312;2379;2898
3871,8,29,1185
3872,9,24,744;64
3873,5,36,1855;1045;2387
3874,4,37,1650;2448;2892;2346
3875,8,14,2563;1723;2557
3876,3,33,1539;2690;1214
3877,8,10,2628;2476;2458;2989
3878,7,16,1868;367;2138
3879,9,38,2192;1499
3880,2,15,2608;2329;1016
3881,7,19,2315;421
3882,10,35,2049;1268
3883,3,16,796;717;779
3884,6,14,913;1205
3885,6,22,1760;1655;2309
3886,10,22,224;1670;2548
3887,2,35,2285;1937;634
3888,7,24,482;1872
3889,5,41,125;2629;1810
3890,10,47,884;1267
3891,7,27,2967;934;2129
3892,8,32,1334;2744;2713
3893,7,48,1481;2663;999
3894,9,41,2130;567;2692;2298
3895,3,27,1166;12;1411
3896,2,39,2718;482;583;2847
3897,5,17,1778;1398;122
3898,8,41,603;1663;2418
3899,3,24,2230;2771;600
3900,2,11,1089;382
3901,2,13,1566;2346;1549
3902,1,41,2581;298
3903,7,21,887;61;2301;1973
3904,6,48,402;2752;2808;596
3905,5,19,2164;1284;2340
3906,10,49,492;1031
3907,2,16,1093;1632;2217;610
3908,8,43,1272;2084
3909,4,39,166;120
3910,8,28,672;1959;916;4
3911,9,41,2104
3912,9,26,1600;1594
3913,9,31,225
3914,1,44,1585;2063
3915,7,12,332;2737
3916,7,17,2506;1371
3917,6,38,104;196;271;1536
3918,8,34,2507;2655;1143
3919,1,39,2579
3920,3,12,1316;222;1856
3921,5,45,725;2578
3922,8,20,2385;1815;2629
3923,3,37,588;206
3924,7,29,903;2611;1146
3925,2,41,2028;1804
3926,8,46,1153;1600
3927,9,45,2925;1839
3928,8,46,2973;1651;1686;2750
3929,9,40,561;1411
3930,9,20,377
3931,7,13,2015;2969;2561
3932,8,26,1574;195;659;2315
3933,7,47,2464;273;1079
3934,6,49,2146
3935,6,28,1076;275;799
3936,1,13,1859;950
3937,1,47,543
3938,6,18,1286;1465;2928;701
3939,10,32,1643;445
3940,6,11,324;1901
3941,2,34,672
3942,6,37,321;2469;669
3943,7,32,461
3944,1,32,1728;974
3945,4,25,2742;1301;542;1915
3946,5,25,2348;1412
3947,2,47,779;893
3948,5,14,2735;2233
3949,6,17,1083;2427
3950,1,20,690
3951,6,44,1323;195;576;1620
3952,8,12,176;387
3953,10,37,1166;216
3954,7,42,839;2793
3955,1,27,416;1631
3956,10,40,443;580
3957,6,11,2046;2733;2102;697
3958,10,34,307;57;661;2617
3959,6,34,2013
3960,2,46,2412;2196;747;419
3961,2,41,1069;2127;1719
3962,6,23,2236;1393
3963,9,41,2012;2995;2813
3964,3,31,957;1744;948
3965,5,49,2209;995;470;2110
3966,7,33,2791;1304
3967,8,22,1386;937
3968,2,50,1841;93;2018
3969,4,44,2410;2230;2945
3970,5,28,1649;2788;487
3971,5,13,2867;250
3972,7,46,2033;966
3973,10,24,2122;600;63;1495
3974,10,15,1540;2214;588
3975,10,16,700
3976,5,31,2577;1430
3977,10,14,652;353
3978,8,43,2780;2701;1499;60
3979,4,37,2208;1832;429
3980,2,32,1658;2332;615
3981,9,29,2141;2667;713
3982,7,29,2337
3983,6,44,2325;1629
3984,7,22,2433;161;2283;2419
3985,5,35,2792;1099;963
3986,9,49,2494;2219
3987,9,39,2239;66
3988,1,21,519;154;1355;138
3989,9,50,2833;2988;941;2712
3990,10,21,1774;2945;2450;2935
3991,4,41,2078;1195;2655
3992,5,39,2480;1383
3993,9,50,2497;2097;2267;2578
3994,7,49,344
3995,1,46,1850;2564
3996,4,43,1875;146;2847
3997,8,33,375;1462;733
3998,4,19,2228;1645
3999,5,19,1956;802
4000,7,37,3981;2689;764
4001,2,30,2521
4002,4,50,1558;3195
4003,5,36,2515
4004,3,28,2571
4005,10,26,1889;2027;2500
4006,7,25,1574;2219;614
4007,2,25,2353;3749;1787;2071
4008,4,19,3463;630
4009,4,11,530;1311;2114;2362
4010,8,29,3071;156
4011,9,41,2179;1303;2791
4012,7,37,1632;2635;762
4013,4,12,3245;972;1510
4014,5,20,1103
4015,1,18,2717;3664;3554;1476
4016,5,26,1598;1560;2980
4017,3,45,2808;1870;2331
4018,8,12,2756
4019,1,11,1145;3685
4020,6,15,3188;3057;1403
4021,5,48,1099;1028;747;3826
4022,7,14,1886;2431;1614
4023,2,33,1445;3385
4024,3,35,1204;760;2614;1010
4025,2,25,545;2799;2181
4026,9,46,3468;1102;3233
4027,9,17,3548;910
4028,9,47,796;2237;3934;3692
4029,8,26,3827;422;1393;1658
4030,4,15,326;2803
4031,2,48,1342;764;2183
4032,6,30,2959;3818;1979
4033,7,47,3870;1406
4034,7,25,3967;2357
4035,3,23,3875;2413
4036,3,16,2845;910
4037,5,23,2490;3201
4038,7,38,418;915;3524
4039,10,26,2066;435;2293;2910
4040,8,13,1498;105
4041,6,44,2005;2125;1076;3916
4042,6,17,3482;2288
4043,7,44,2498;1312
4044,4,40,3166;2785;1176
4045,3,27,918;31;795;1255
4046,8,33,491;3595;2766
4047,5,33,3376;2363;305;3794
4048,10,11,3743;1971;2453;1983
4049,1,12,815;2136
4050,5,25,1366;2383;966;1102
4051,7,45,352;3434;1491
4052,6,29,1259;361
4053,9,17,1858;440
4054,8,25,1342;828
4055,1,34,2985;710
4056,5,35,3629;878
4057,2,29,1949;2981;3464;3893
4058,5,25,975;3271;1745
4059,3,23,1299;187
4060,6,38,2542
4061,1,36,3467;613
4062,2,27,2635;3286;446
4063,8,41,3152;3245
4064,6,36,3179
4065,2,37,1870;1568
4066,5,20,3882;499;2851
4067,2,42,1936;2299;246
4068,7,32,3419;539;3103
4069,9,48,1112;1478
4070,8,30,3459;2106
4071,1,11,3508;3141;1426
4072,8,21,3646;560
4073,1,18,2283;3314;3739;3315
4074,4,35,1704;239;3913
4075,5,50,3165;2390
4076,10,30,3245;3089;1842
4077,2,15,1144;1223;3533
4078,4,20,2018;2892
4079,3,43,1381;3034
4080,7,48,1145;2217;2589;1390
4081,8,30,1728;3950;1489
4082,3,40,1299;3226;2919
4083,3,26,1179;728;2056;527
4084,6,47,2516;3729
4085,4,28,339;3327
4086,7,15,1361;104;557
4087,3,33,25;3614;161;175
4088,7,35,1256;1525
4089,4,46,2401;2651;3597
4090,1,11,3925;968
4091,10,45,3593;3382
4092,4,50,3387;474;3273;1335
4093,8,15,283;853;22;1327
4094,5,22,138;2137
4095,1,20,2592;1743
4096,10,35,746;2793;411
4097,10,37,1164;3486
4098,3,26,2526;1569;1580
4099,6,15,2935;2009;590
4100,10,20,3483;2827
4101,1,17,909;1732;1839;3681
4102,7,43,1806;2946;3888
4103,8,39,1692;613
4104,4,17,531;1500;3465
4105,4,23,3025;2882;686
4106,5,27,1179;856;3889;3926
4107,7,41,894
4108,7,18,708;2898;2225;3308
4109,10,23,3018;547;779;3425
4110,5,23,819
4111,7,22,3599;3445;2642
4112,7,21,1248
4113,1,19,241;1544;3024
4114,5,28,368
4115,10,25,1701;1074;2005
4116,4,38,2939;2264
4117,10,33,99;2181
4118,2,39,1931;1654
4119,8,10,356;2724;1867
4120,6,18,740;3685
4121,4,35,1901;1314
4122,7,34,3986;1487
4123,5,48,1088;1981;555
4124,2,14,3533;2339
4125,1,45,1332;583;2533;369
4126,6,13,3176;3501;2743
4127,8,25,1566;3684;2693
4128,10,32,2988;418;1607
4129,1,48,3559
4130,5,10,1800;3933
4131,10,42,1920;719
4132,5,34,2815
4133,6,35,1814;3224
4134,9,18,889;3792;2312
4135,10,12,3959;762;3918
4136,5,21,119;1334;744;706
4137,9,20,3912;2321
4138,6,41,876;3035;1687;3610
4139,3,39,412;3001
4140,6,15,1339;2692
4141,7,43,308;2622;1241;967
4142,5,19,589;968;3672
4143,6,17,2675;1489
4144,3,12,1001;3233;2365
4145,5,41,2212;832;1311;2277
4146,7,33,1092;1711;500;2003
4147,5,28,1896;3019;3046
4148,5,49,896;661;3310;1610
4149,6,43,3858;80
4150,3,37,1069;3544;1039
4151,8,30,3903;3174;2040
4152,9,19,2969;477;739
4153,8,50,2472;3378;3473;3525
4154,4,13,11;765;2338
4155,1,19,286;663
4156,3,24,1009
4157,8,12,2440;1919;3111
4158,3,26,2038;2944;460
4159,7,39,2899;3667
4160,8,17,566;2373;3896;2286
4161,8,12,2125;995;535;611
4162,9,32,2765
4163,8,41,403;551;3249
4164,2,41,2986;3238
4165,2,19,222;2244;771
4166,2,32,3618;182
4167,5,23,2270;2002
4168,3,21,3849;2809;3624
4169,5,42,2062;2072
4170,10,46,1795;1430;2800;862
4171,10,23,2957;2887;3598
4172,9,10,2106;1463
4173,3,46,2610;2191
4174,2,36,249;3271
4175,8,25,3074;3237;3332;3148
4176,6,16,71
4177,5,11,1237;967
4178,7,17,2643;335;3336;2345
4179,10,33,2350;1313;448;1885
4180,6,16,3420
4181,1,19,3907;860;3571;2981
4182,8,15,3803;3553;383
4183,8,40,611
4184,5,50,685;3191;3796
4185,1,48,2403;3069;1426
4186,1,31,378;1240;814
4187,8,49,2677;3554
4188,10,30,789;232;2507
4189,4,18,3734;20;2361;1702
4190,5,13,338;861;2813;2430
4191,1,30,2493;3962
4192,9,14,1629;198
4193,7,48,2997;621;473
4194,7,15,483;3550
4195,3,26,2868;3932;1885
4196,7,25,3082;2704
4197,1,15,471;2481
4198,3,23,2758;365;474
4199,7,34,1649;428
4200,3,28,740;171
4201,5,17,2955;130
4202,7,41,2961;1404
4203,10,29,3790;2167;3112
4204,6,18,1018;810
4205,6,16,3058;2988;876;151
4206,4,42,788;1767
4207,8,41,853;2196
4208,8,34,732
4209,10,27,3591;2724
4210,7,48,3181;2133;424;612
4211,7,15,1155;721;411
4212,10,33,93
4213,7,21,2797;1617;2561
4214,7,50,3776;1380;3521
4215,1,15,2723
4216,6,42,551;614
4217,4,39,1538;527;70
4218,8,19,2422;793;2869;3468
4219,9,43,3963;1433
4220,5,15,3439;3239;270
4221,7,39,3014;2683;5;3298
4222,8,15,2931;2731;2330;2442
4223,3,29,3191;2844
4224,5,18,3373;69;3179
4225,9,25,3968
4226,5,37,581;1128
4227,1,46,3830;1470
4228,2,45,2210;1501;1586
4229,9,12,3784;533
4230,9,16,110;1062
4231,7,37,3637;3041;3188;639
4232,8,16,1973
4233,5,46,1730;504;1482;2515
4234,5,32,945;2283
4235,2,47,247;681
4236,1,42,251;1814;2944
4237,8,17,349;1766;1745
4238,3,21,91;1688;934;532
4239,1,35,1152;2175
4240,7,15,3690;438;1402
4241,6,29,3903;3539
4242,8,47,3598;2803
4243,10,38,31;908;2872
4244,6,26,1169;132;1022
4245,4,21,69
4246,2,21,3719;3707;1661
4247,5,48,2311;3744;3147;2620
4248,7,16,1733;3657
4249,1,44,2551;265;1519
4250,7,10,2773;3188
4251,1,17,1523;1167;1741;3454
4252,8,20,1008;1029
4253,7,39,435;560
4254,8,48,1028;1891;1778;11
4255,10,29,2273;243
4256,6,49,3265;3209;2106
4257,5,35,848;109
4258,3,15,3017;3246;1689;2268
4259,1,18,1840;1632
4260,2,22,3863;368
4261,4,11,1735;2114
4262,4,11,53
4263,3,40,3327;2976;2745
4264,7,25,439;606
4265,9,50,3557;2948;443
4266,2,22,2884;249;1898;345
4267,8,29,173;1673
4268,8,19,1009;220
4269,1,37,938;1360
4270,3,17,195
4271,8,19,1178;1479;3972;2173
4272,8,41,2015;1229;817;3281
4273,8,11,467;2883
4274,4,47,71;2314
4275,5,22,1429;2177
4276,7,46,2770;1455;1830;1744
4277,6,13,2441;1039;2032
4278,2,10,493
4279,7,50,1367;814;2748
4280,8,36,3182;820;2486;1648
4281,10,47,3317;3766
4282,5,45,3776;1041;3433;1791
4283,8,12,1789;3371;609;323
4284,8,35,262;2148
4285,10,42,566;2865
4286,8,49,77;131;235;1089
4287,1,24,1743;410
4288,1,43,1353;2567
4289,10,37,3092;277;3256
4290,9,30,1830;2410
4291,5,14,1914;509
4292,8,36,152;80;3067;2683
4293,8,17,966;2227
4294,6,49,2261;278;3360
4295,7,38,3101;2866;3514
4296,3,11,2852;1104;2351
4297,4,28,1021
4298,6,40,2898;269;1297
4299,4,38,173;1046;2500
4300,4,42,155;3308;2415
4301,6,47,3400;2449
4302,8,48,3806;3737;1617;3208
4303,5,18,2018;2616;916
4304,7,34,813;1897;2417
4305,8,33,492;3332
4306,10,20,2469;2279
4307,5,23,418;1682;3719
4308,8,15,407;608
4309,3,18,1174;3901
4310,3,22,1965
4311,8,48,1016;955;3403
4312,7,16,1320;1789
4313,5,41,3018;2821
4314,4,25,2743;2420;2437;1184
4315,1,45,3735;466;2500
4316,6,11,60;274
4317,6,26,3731;1081;676
4318,3,20,3473;3914;2704;571
4319,1,42,1913
4320,6,14,1887
4321,2,37,2214;3458;702;432
4322,4,49,224
4323,9,17,2706;2725;2700;112
4324,8,24,2705;2571;1062
4325,6,26,3812
4326,1,32,2235;3865;3986;3273
4327,5,45,1512
4328,9,19,3075;2519;2341
4329,2,48,2066;3624;3195
4330,8,13,3689;600;3675
4331,2,39,3997;1820
4332,10,16,2993;3425;2201;2062
4333,2,49,3950;1186;3800
4334,1,45,125;3339;3360
4335,2,42,3975;2238;3801;1634
4336,2,20,1245;2191;566;658
4337,6,23,1848;3878;3605
4338,5,20,2137;2101;3020;3797
4339,9,38,1803;3983
4340,2,41,1792;3819;47
4341,6,19,252;3325;105
4342,3,31,191;1715
4343,4,17,1938;2730
4344,7,38,3451
4345,4,10,773;1557
4346,6,40,1226;2439;1651
4347,9,28,2654
4348,2,20,3826;646;2092
4349,6,27,2762;3347;2418;1107
4350,6,36,2457;2746;1734
4351,4,50,2067;616;1897
4352,9,19,1606;2369;3863
4353,4,36,3810;3473;1954;2722
4354,7,18,1094;176;2411
4355,7,36,2922;482
4356,9,39,3237;362
4357,1,33,1734;460;1452
4358,3,38,2024;3684
4359,9,10,1016;725;1996
4360,2,14,3660;3311
4361,6,31,2286;918;1365
4362,3,35,1450;438;3190
4363,1,37,2379;3268;3518;3296
4364,1,35,2626;1630;744
4365,10,19,185;3624
4366,9,13,1727;2875;2620
4367,7,28,2497;1541
4368,9,35,1018;2950
4369,6,29,2505;1758
4370,1,32,1855
4371,9,27,621;265;1818
4372,3,49,2297
4373,8,35,1580;583
4374,9,23,3823;1456
4375,10,49,995;3381;2581
4376,6,38,2222;2239
4377,4,35,2058;3963
4378,2,29,3233;3189;909
4379,9,12,1638;2181
4380,7,31,933;2515;168
4381,9,18,563;1058;1618;1964
4382,5,44,3083;2159
4383,2,23,2358;279
4384,9,42,2552;3412
4385,9,29,1228
4386,3,31,3398
4387,1,11,3670;3099
4388,10,44,1016;1465;2708;3094
4389,4,26,2621;3337;668;3361
4390,7,29,2927;1668;442;952
4391,2,42,2947;1669
4392,6,13,1399;764;1018;179
4393,9,26,1315;2278;2093;386
4394,2,32,3193;3399
4395,2,13,3727;678;1475
4396,5,38,1140;3073;1237;2029
4397,1,46,510;2524
4398,6,39,1302
4399,10,25,3575;791;2854
4400,9,46,115;3226
4401,4,48,1646;3461;258
4402,5,32,3032;1983
4403,10,28,3814;3061;267;3163
4404,7,18,2867;1059;2435
4405,4,43,3084;2238;2582
4406,6,16,2216
4407,10,43,2987;11;3548;1641
4408,6,22,2257;595
4409,2,39,326
4410,7,19,1694;2117
4411,2,36,428;3224;927;3439
4412,1,15,756;3764
4413,3,37,1542;3879
4414,4,40,1729;2525
4415,2,38,2528;3296;3748
4416,9,33,3994;2382
4417,10,35,2533;2250
4418,9,45,3810;2075
4419,5,35,1279;2820
4420,8,47,369;1340;1393;2409
4421,7,50,1284;3291
4422,8,38,453;508;2513
4423,3,36,2453;2783
4424,9,19,3460;2815
4425,8,18,1479;1009;2854
4426,3,39,3641;2845;182;1438
4427,9,42,1943;321
4428,4,17,2982;253
4429,8,39,2441;2202
4430,3,12,2274;3307;1617
4431,6,45,1287;1018
4432,10,17,2905;2652
4433,2,36,2108;2372
4434,6,17,1525;2455
4435,5,46,1988
4436,9,12,101
4437,2,19,2667;2344;1233
4438,5,33,1223;2172;3978;2377
4439,5,33,192;1201
4440,8,28,1536;2795;3543;1122
4441,3,11,3033;3528;2280
4442,10,19,1766;2037;1681
4443,1,36,3232
4444,5,29,662;58
4445,3,23,3814;1272;1289;1735
4446,1,41,2007;3097;1814;1392
4447,9,17,119;2339;1845
4448,2,32,1263;3145;1306
4449,7,12,787;3200;2074;3298
4450,10,40,1741;535;993
4451,10,29,1513;1057;3272;1656
4452,6,38,3208;535;3499;2594
4453,8,34,1715;1378
4454,3,48,221;444;1624
4455,9,18,2472;2491;1421
4456,8,50,219;37
4457,8,38,2765;1742;656
4458,6,19,485;716;623;1204
4459,10,15,3121;3269
4460,7,49,3949;3610
4461,4,34,2689;1941
4462,6,35,550;3128
4463,1,44,275;1598
4464,5,38,323
4465,3,15,2904;409
4466,10,11,3730
4467,5,50,2061;3339;3918;1028
4468,2,45,2117;2619;1590
4469,2,45,25;3114;3704;2198
4470,10,22,1943
4471,10,44,1622;1970;2912
4472,10,13,2288;523
4473,4,43,324;708
4474,9,40,3614;3857;1467
4475,2,11,3217;3675
4476,3,44,3284
4477,5,11,552;2942
4478,4,23,1077;3492
4479,8,47,3325;1740
4480,9,15,2991
4481,6,48,674;219
4482,10,35,1029;937
4483,8,12,3622;1960;1401
4484,6,11,1416;2852
4485,3,37,1580;3548;3082
4486,1,36,1889;2269;1435
4487,6,43,2603;691;1509;1084
4488,5,34,716;1268;523;505
4489,2,15,2845;3076;952
4490,9,16,3598;1037;1482
4491,5,20,3891;1099;193
4492,3,19,3868
4493,2,26,1251;2673
4494,5,19,2671;1913
4495,3,36,596;3562
4496,10,13,3604;314
4497,3,30,3868;792
4498,1,11,2920;1832
4499,7,29,2200;2518
4500,6,16,2994;2012;2794
4501,7,19,3004;3340;347;1846
4502,5,30,3168;1630
4503,2,34,994;2721;1202
4504,4,13,2779;3040;681
4505,10,25,125;784
4506,4,47,2273;2207;1554;2806
4507,9,41,298;3677
4508,7,42,2925;51
4509,5,17,248;3281;3468
4510,6,13,3211
4511,9,39,1011;3386
4512,2,36,1347
4513,1,40,796;135;1583
4514,4,36,3247;940;1331
4515,5,11,2060;3398;593
4516,10,45,3660;939
4517,4,16,940;3608
4518,3,45,146;3513
4519,10,29,2867;3226;2598;3032
4520,8,36,283;2929
4521,9,15,1804;1942;2069;1173
4522,3,23,274;3451;1740
4523,9,33,705;1142
4524,4,20,3755;2744
4525,7,44,1071;1072;1751;219
4526,8,45,861;3356;2191;3600
4527,1,12,270;1946
4528,10,39,890;1844;2885
4529,3,28,438;63;2628
4530,1,10,3095;3728;3278
4531,5,40,1312;986;2636
4532,5,48,602;2198;1869
4533,6,34,2099;2707;1046;3580
4534,4,50,1581;3292;2548
4535,9,47,1743;2401;2161
4536,1,28,634;3624;3632
4537,9,20,2452;249;1253
4538,2,46,1288;1971;2370;2879
4539,2,29,1963;428
4540,2,35,1840;2789
4541,9,18,1543;952
4542,7,27,366
4543,10,23,2450;2213;3062;3946
4544,6,42,1034;716
4545,5,31,3705;834
4546,5,38,2657;927;2426;1841
4547,6,25,964;975
4548,4,31,422;618;3996
4549,10,39,2646;2701
4550,1,31,123;1605;3768
4551,1,18,3865;3610;2320;860
4552,8,48,2117;3550;2108;3785
4553,1,10,2367
4554,7,21,868;687;596
4555,8,45,3343;479
4556,9,35,942
4557,2,15,8;66
4558,1,44,2138
4559,2,38,1777;1554
4560,7,32,3727;122
4561,6,48,2586;2444;2750
4562,3,34,3766;3285;2771;1969
4563,2,10,498;45;2243
4564,6,39,1210
4565,8,22,1571;3263
4566,4,10,252
4567,5,11,963;3677;2265;1185
4568,4,32,2661;999;2626;3864
4569,10,15,2090
4570,5,50,3220;1976;1131
4571,4,24,3076;3139
4572,6,41,2627;566;798;1289
4573,5,12,3548;2411
4574,10,41,2770;3236
4575,1,23,14
4576,7,22,3166;69
4577,5,17,3078;1655
4578,9,46,14;1515;3347;3340
4579,3,41,1349;3901
4580,4,45,1553;1792;3416
4581,10,46,80
4582,3,46,188;1785;1772;3983
4583,10,14,1597;1728;1100;376
4584,2,18,3706
4585,5,18,3752;1519;1225
4586,4,46,2903;369;2883;3443
4587,5,43,3860;920;1155;6
4588,1,22,2218;1326;411;1633
4589,10,44,3778;3753;2422
4590,9,26,2533;1922
4591,1,39,2519
4592,1,37,3166
4593,7,30,797;1760;1719
4594,5,36,1205;2269;576
4595,9,17,2972;2324
4596,8,39,1659;652;1590
4597,9,33,3214;63;2162
4598,4,12,1775;2285
4599,5,13,3677;2602;2317
4600,9,36,2167;2793
4601,6,38,1987;3201;2516
4602,7,10,125
4603,6,22,2422;1756
4604,10,15,1857;3456
4605,4,11,1861
4606,2,37,95;2839;2435;969
4607,4,25,3863;356
4608,6,20,3609;2873
4609,2,29,1468;1861;3478
4610,2,50,2138;2364;2289;3403
4611,8,11,1557;60;1239;322
4612,1,37,23;3117;3865
4613,6,47,2341;1509;3827;570
4614,4,26,3211;1888;1479;1374
4615,8,16,3979;3921;482
4616,6,25,1871;1191
4617,6,13,2748;3063;565
4618,4,43,1577;2466
4619,10,14,305;395
4620,8,49,3265;3419;2641
4621,8,16,1148;376;2492
4622,2,47,1649;3850;564
4623,1,15,725;666
4624,7,12,3862;1955
4625,2,30,2406;304
4626,1,18,3322;2896
4627,1,38,3741;3620;2953
4628,10,29,1091;3752;540
4629,7,50,2267;1419
4630,2,14,1527;1991;3413
4631,9,13,1306;1782;3192;2071
4632,5,13,3460;2367
4633,7,34,3459;3562
4634,10,16,3401;0
4635,4,36,73;3842;3007
4636,10,48,2589
4637,8,10,3790;2884
4638,8,34,1679;1126;3893;216
4639,10,37,865;3388
4640,2,49,3471;3541
4641,1,31,727;2060
4642,9,39,2293;2502
4643,10,31,2953;3626
4644,2,22,20;239;364
4645,1,16,2670;3872
4646,2,48,2116;748;659;2821
4647,4,47,1853;984
4648,3,46,1719
4649,9,50,3856
4650,6,26,3785;3814;3255;3163
4651,8,36,1972;269
4652,8,49,1439
4653,4,21,2627;2859;3084;3886
4654,1,18,475
4655,3,13,3992;4;2500
4656,10,29,1899;3628
4657,9,37,3343;2690;352;1290
4658,5,32,331;3061
4659,9,47,3046;1485;931;3878
4660,3,19,3251;1804;218;3362
4661,5,40,817;179;134
4662,6,48,3316;1762
4663,6,28,2787;60;18
4664,9,10,1050;3711;2869;3399
4665,3,47,354;3593;2065;2351
